vm	ir	sag	tau	resf	resmag	spkthr	spkmax	spkhlf	rheo	ahp	fi	dvloc	mlpos	hemi	age	id	housing	expr	patchdir	totalcells	rectime
-64.24152076	58.29456621	0.614729529	11.90629051	9.55	1.789743192	-40.78375015	42.27875061	0.39	100.875	-56.11249924	0.158422096	2064	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.60625
-63.15850134	40.87631503	0.581638162	15.25146392	8.9	2.182831483	-35.20750046	44.04375	0.43	146.4375	-51.43125153	NaN	2008	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.6125
-63.12420683	35.09506351	0.541240341	15.15159156	10.25	2.029672993	-41.04375076	40.15375061	0.43	162.8125	-53.5	0.122099309	1872	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.621527778
-62.56486992	36.40518513	0.599336069	11.35703811	10.05	2.064978708	-40.36124954	42.14375	0.4	187	-53.89374924	0.171560463	1776	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.627083333
-62.65372045	33.74289776	0.5689364	8.021876661	9.35	1.771508576	-38.94125061	45.96750031	0.51	178.25	-52.50624847	0.122592558	1640	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.654166667
-64.16962029	38.38964567	0.564876552	13.36326618	7.55	1.897404236	-39.13875046	47.05250092	0.5	175.1875	-54.51874924	0.152059139	1576	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.659027778
-62.97680469	38.58218736	0.580839055	10.6963627	9.4	1.815978422	-39.42875061	45.39625015	0.46	190.75	-54.74375153	0.129069674	1504	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.664583333
-63.7674862	29.22764774	0.5509128	10.90669064	9.8	2.025170505	-39.87374954	43.12125015	0.47	234.9375	-52.65625	0.174222438	1448	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.672222222
-65.49917368	36.96923077	0.532150084	11.66939031	9.35	1.897149351	-38.64000015	46.30000076	0.47	206.25	-58.84375	0.126563709	1384	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.677777778
-63.55721338	42.29458828	0.565272646	10.56214855	9.15	2.023681911	-37.51500015	46.95124893	0.49	213.5	-56.35625076	0.097020205	1344	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.682638889
-62.22764037	34.24805606	0.54583325	10.589588	11.3	1.70346341	-40.42999954	47.07874985	0.45	195.125	-58.125	0.091934922	1320	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.688194444
-62.48628744	33.61279104	0.551820341	11.81963046	9.35	1.969623856	-35.09874954	46.58000031	0.47	209.1875	-56.84375	0.098649533	1232	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.695138889
-64.71303804	31.77486157	0.568584838	20.93734371	7.1	2.0233	-38.48499985	50.46875	0.49	264.4375	-58.33124924	0.07148305	1128	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.702777778
-65.13371783	43.35649421	0.628799368	14.53947236	7.2	1.53268657	-37.24375	46.73249969	0.45	224.3125	-56.48749924	0.081357165	1112	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.709027778
-67.72071137	35.08088304	0.582754911	13.30831399	7.7	1.609820968	-36.92249985	44.33500061	0.49	282.625	-56.90000153	0.074639945	1032	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.723611111
-65.07990845	30.16886182	0.551274353	11.47346753	10.35	1.746429002	-37.25499954	46.29375	0.4	294.125	-57.79999924	0.076601789	920	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.738888889
-67.34197847	25.49292949	0.548808222	11.86629742	7.75	1.759138474	-37.01999969	44.13750076	0.46	369	-57.46875	0.064299654	880	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.74375
-66.79151101	23.82400614	0.566876757	9.671224441	8.55	1.827613577	-33.50750046	43.47750015	0.45	453	-54.05625153	0.054984882	822	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.752083333
-65.05445139	22.46821426	0.603170852	9.028216982	11	1.93190677	-34.71875	46.10625	0.44	458.9375	-55.01874924	0.068731397	792	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.760416667
-65.25190096	29.31648891	0.571716671	8.601835093	9.55	2.331210577	-35.87999954	47.72999954	0.44	354.9375	-57.35625076	0.06537887	696	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.765972222
-65.74492591	25.56402476	0.533222853	10.78763709	8.9	1.778461886	-29.59500008	45.95250015	0.4	348.3125	-55.53749847	0.068955218	624	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.772222222
-64.41637175	28.11437851	0.549215452	9.476444566	8.05	1.918617598	-39.52375031	47.41125107	0.41	322	-58.78749847	0.066488648	512	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.795833333
-64.8013551	27.05771075	0.518306213	10.25530996	9.6	1.605632627	-35.88125	47.79499969	0.45	377.5625	-56.01250076	0.052649074	448	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.801388889
-61.96274186	24.98739654	0.589466213	8.589118821	10.5	1.82428721	-36.30874939	48.42625046	0.41	389.625	-56.95000076	0.058337794	424	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.808333333
-64.26986503	26.45548007	0.604249762	10.3017608	8.5	1.846421468	-36.73375015	45.30625076	0.5	407.625	-55.375	0.061644424	360	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.813888889
-63.11094392	30.01006605	0.562142169	7.300656827	9.6	1.965994682	-35.20375061	46.925	0.4	357.75	-54.4375	0.069953603	272	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.820138889
-64.64660676	26.8590683	0.603391972	8.351188612	10	1.823537077	-34.87874985	47.54375	0.41	448.75	-54.83750153	0.057980332	192	Medial	Right	40	mouse_20140417	Standard	HP	VD	39	0.827083333
-65.05413933	25.19092631	0.551548537	6.701924247	7.1	1.606743653	-40.17090378	47.76635056	0.61	380.8710022	-54.88143539	0.064327049	624	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.617361111
-62.8930768	28.85244711	0.559900554	10.99114147	6.7	1.635384869	-39.27854156	50.47944565	0.57	262.4591675	-53.75530243	0.0838083	728	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.635416667
-62.69634941	25.43750924	0.532970803	11.38869739	7.25	1.942731676	-41.14993744	48.48536606	0.58	350.352478	-56.68507767	NaN	896	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.663888889
-63.07848466	27.02123986	0.596377866	12.47412751	5.6	1.599852024	-38.76278	49.37772751	0.6	355.2354431	-56.23035431	NaN	936	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.68125
-63.78854019	33.3035282	0.574664675	11.2165258	5.6	1.454292195	-41.33549042	52.16650848	0.55	286.8739929	-59.21201324	0.066053673	1032	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.715972222
-63.69674298	39.01022409	0.681197325	14.73859158	5.4	1.113728415	-34.28327255	48.36207199	0.6	239.8754883	-53.93841553	0.074787799	1144	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.756944444
-63.97938161	28.74046842	0.630652938	16.64391618	5.85	1.524312185	-38.45820541	51.05868683	0.6	337.534729	-55.01571655	0.059107248	1440	Lateral	Right	40	mouse_20140417	Standard	DG	DV	39	0.814583333
-63.85995991	19.12467561	0.598206285	7.44496903	9.6	1.444983343	-43.81000061	45.18937607	0.49	533.75	-56.82187653	NaN	160	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.583333333
-62.20152378	18.17151831	0.514533178	8.712187432	9.55	2.21113739	-43.36562424	45.79312515	0.49	390.375	-55.73125076	0.073660148	504	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.611111111
-62.25372545	18.57451695	0.619887552	15.3276682	12.45	1.629375051	-41.90249939	50.50500031	0.45	463	-57.38750076	0.054998793	600	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.61875
-63.20489841	27.02553823	0.619491011	7.583680879	8.45	1.502214648	-43.44874954	48.52562485	0.45	329	-59.65937424	0.043294465	664	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.627083333
-60.62813399	22.56707223	0.613478905	7.923690974	7.25	1.808960023	-41.14187469	46.68937531	0.47	300.6875	-57.28749847	0.050953355	720	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.642361111
-62.53840417	24.97544671	0.59814069	7.875006886	10.55	1.811020626	-41.609375	49.72375031	0.44	368.9375	-58.91875076	0.059683341	784	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.647916667
-63.42961639	30.01969099	0.63684478	7.979893548	7.3	1.619074594	-41.56374969	51.81874924	0.51	344.375	-58.38437653	0.048870385	840	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.658333333
-61.70873918	18.3584643	0.533529482	7.876607743	8.8	1.698771237	-43.07124939	50.24062576	0.54	431.9375	-56.82500076	0.036002333	928	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.665277778
-61.56142786	20.37810173	0.544192159	9.986441602	7.9	1.772189152	-42.28625031	48.94875031	0.51	400.3125	-59.58437347	0.034090125	1032	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.676388889
-61.46731634	23.90760728	0.58872254	8.415806908	10.65	1.822128844	-42.15	50.09374924	0.46	348.4375	-58.77500153	0.045461028	1072	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.686805556
-64.5682303	23.51027006	0.58880035	10.86780239	8.35	1.557111841	-42.95625	51.49187469	0.5	337	-58.17812347	0.050075935	1192	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.69375
-62.02040631	28.02192443	0.614391989	11.82155528	7.75	1.61562406	-40.98312531	49.68937454	0.52	299	-57.52812576	0.054404476	1216	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.702777778
-63.11200878	24.02090141	0.612357078	7.653633178	9.3	1.503247804	-42.196875	48.184375	0.49	355.375	-58.02812576	NaN	1264	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.711111111
-62.04751045	26.18046568	0.58695344	8.288920404	8.25	1.755133351	-39.61187515	52.68249969	0.53	287.0625	-57.265625	0.064835336	1304	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.71875
-63.70303109	26.34294426	0.584891772	11.02999212	8.55	1.312363781	-41.09000015	50.12250061	0.54	337.3125	-57.75	NaN	1336	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.725694444
-61.95611395	33.43104048	0.623975037	6.865370267	6.35	1.465892584	-39.09500046	52.84625015	0.48	279.1875	-56.48125076	0.066790616	1376	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.731944444
-65.88526582	27.7377322	0.630705437	8.402348049	8.55	1.434982307	-43.02124863	51.565625	0.5	340.75	-59.40000153	NaN	1464	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.745833333
-64.00867504	29.59099761	0.616112912	10.39542245	8.9	1.631427509	-41.521875	50.475	0.54	310	-56.53437424	NaN	1528	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.752083333
-65.02194752	31.31854105	0.651591957	7.494499239	10.05	1.663349495	-38.98312531	53.67375031	0.5	362.75	-56.359375	NaN	1616	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.759722222
-63.5811338	27.85985517	0.620634348	10.08533042	6.8	1.366563737	-42.60687561	53.75187531	0.53	307.125	-57.515625	NaN	1640	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.766666667
-62.59330717	33.47644482	0.608255629	9.514381846	5.7	1.732820119	-41.79624939	53.46187515	0.54	254.875	-56.79999924	0.073992048	1736	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.775
-62.72520535	28.75190402	0.574695397	10.50332279	9.1	1.630174344	-39.04375	52.76500015	0.51	276.125	-57.06874847	0.068766728	1808	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.781944444
-64.38723796	44.59808629	0.627485101	14.55648801	7.5	1.430312476	-39.89250031	52.02062454	0.55	203.0625	-58.09375	0.083782243	1856	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.7875
-63.06030271	36.17130028	0.656968119	13.02280123	9.2	1.611018541	-41.95499954	52.74124985	0.52	221.875	-60.59999847	0.073434159	1944	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.795833333
-64.11010278	41.04577486	0.639099758	11.1744764	7.1	1.344536529	-38.67874908	52.46562576	0.51	244.1875	-57.09999847	0.077995025	1984	Lateral	Right	34	mouse_20140501	Standard	HP	DV	38	0.814583333
-62.17623792	38.55146104	0.621047681	10.8006769	8	1.665640615	-36.98660126	44.28052673	0.52	185.552536	-48.4389801	0.152011843	2032	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.590277778
-63.89661448	57.59453945	0.635696383	11.67978606	7.3	1.612722607	-36.73085709	39.14975433	0.52	154.4236603	-53.37687302	0.232458128	1936	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.602083333
-64.3717274	27.33274696	0.531683429	12.79083847	7.25	1.865117519	-39.1698967	43.57859955	0.5	274.6665955	-54.77462006	0.106274858	1560	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.626388889
-60.9683724	24.30690304	0.492848027	11.68239876	7.8	1.88501727	-37.77275925	50.39155197	0.6	285.6532593	-51.50608826	0.105703229	1416	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.661111111
-61.59103615	21.94387351	0.5412192	9.044365859	9.55	2.116769827	-37.81243286	43.89355164	0.49	374.1569214	-52.80922699	0.072431629	896	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.705555556
-62.46519452	18.89505119	0.548453994	9.831108402	9.8	1.699862023	-32.11889992	43.31369934	0.45	511.4902039	-51.02999878	NaN	832	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.725694444
-63.87725591	17.87513772	0.581906533	8.358757465	8.6	1.00484742	-36.03747635	44.51735001	0.52	601.8250122	-52.91604233	NaN	760	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.733333333
-59.99788977	24.7154528	0.5761404	8.564467282	9.4	1.892434816	-36.10339737	39.42869263	0.47	411.3894958	-51.30466461	0.06781991	688	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.743055556
-60.30519959	33.50743377	0.675643204	7.497654061	8.95	1.452764291	-33.90728455	45.39323196	0.46	377.2087708	-48.43287277	0.094923083	600	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.754166667
-62.01328445	23.73715148	0.582155853	7.846513798	9.15	1.913354789	-36.40186768	43.50901794	0.46	462.660614	-53.14798355	0.107555659	424	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.7625
-62.65485429	19.24307512	0.523828079	10.96264565	8.1	1.711169177	-31.58848839	46.4937294	0.5	456.5569153	-50.70955658	0.082211436	360	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.770833333
-60.20722129	26.40626602	0.590757026	6.729633298	9.5	1.832016932	-34.34492035	39.54283295	0.46	415.6621094	-49.92217636	0.080704312	256	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.779861111
-60.68909179	21.81819585	0.544004127	9.482832093	11.1	1.666767846	-37.54509125	41.7859436	0.49	478.5302429	-53.98419189	0.069015343	160	Medial	Right	34	mouse_20140501	Standard	DG	VD	38	0.786805556
-64.63618894	42.76270704	0.550904883	12.81281942	6.15	1.72296412	-42.31062546	50.95500031	0.61	180.5	-61.57187653	0.098841048	1920	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.5625
-64.56556539	35.50293394	0.532034825	13.91722011	7.1	1.743503635	-41.30062561	50.15062485	0.59	229	-59.04062653	0.081357422	1896	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.573611111
-65.27268976	29.37528497	0.551223985	12.07961215	9.15	1.590924358	-43.21187439	53.49812546	0.52	261.75	-62.34375	0.054982058	1760	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.584027778
-64.87206539	31.87953586	0.567553223	11.10050393	7.3	1.676571807	-42.53562469	51.22624969	0.58	236.3125	-59.55937576	0.075007575	1728	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.589583333
-68.42322293	36.32212941	0.607073765	12.47839868	5.25	1.686696064	-41.95875092	49.89437485	0.6	296.75	-57.890625	NaN	1648	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.597916667
-63.91921056	34.88349177	0.627548708	11.72957726	7.3	1.453668775	-41.203125	54.60999985	0.59	237.0625	-60.54999924	0.057005056	1584	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.605555556
-65.37630796	32.7986552	0.556554197	11.93870312	5.25	1.522846563	-40.71750031	51.33624954	0.59	254.25	-58.00937653	0.094961624	1504	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.613194444
-65.04632571	33.89907889	0.565269316	23.65639838	7	1.684786293	-42.4625	53.71812515	0.57	260.75	-60.53749847	0.071489865	1432	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.619444444
-65.53235961	32.71803889	0.56851357	12.70089828	7.15	1.61545594	-41.95687408	50.81812515	0.53	268	-60.84999847	0.068735237	1376	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.625694444
-68.89301166	32.02208777	0.576915876	9.588963532	6.85	1.246297142	-42.28625031	47.56812515	0.59	363.75	-58.79999924	NaN	1200	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.648611111
-64.97293997	36.39096723	0.560047707	10.4636466	6.15	1.311307317	-39.96374969	52.08249969	0.56	268.6875	-59.9375	0.060490205	1184	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.654861111
-64.80806084	25.55954864	0.541352408	10.47187266	9.4	1.834143507	-39.52562561	49.38812485	0.59	350	-58.72187424	NaN	1120	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.661805556
-64.9188778	29.09590299	0.593577946	13.98581955	7.6	1.559801807	-42.75124969	50.57812424	0.61	326.875	-57.578125	NaN	1080	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.667361111
-64.06026996	21.95457107	0.567972744	8.086530287	8.7	1.726528574	-41.03937531	50.1	0.55	406.9375	-58.00937653	0.044421955	1024	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.673611111
-63.37239812	26.23664489	0.608188562	9.138877838	9.4	1.747782738	-40.13124924	50.64437561	0.49	344.875	-57.60625076	0.048013156	976	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.684722222
-65.68552611	30.14978434	0.549192381	9.356699883	9.65	1.591939067	-38.521875	51.97687454	0.45	306.625	-58.77500153	0.068188305	896	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.690277778
-63.74015342	20.99469385	0.51873989	6.672437918	10	1.308407204	-39.98000031	48.32999954	0.48	418.5	-56.59687424	0.051932439	800	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.709027778
-65.07802576	23.3338637	0.590108133	7.862994118	8.7	1.574016092	-38.64250031	49.52812576	0.52	437.3125	-58.50624847	0.049489944	744	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.716666667
-65.4744206	30.65062361	0.619989173	11.09434753	5.55	1.434871795	-39.41687469	51.09187393	0.51	373.6875	-58.36875153	0.029601217	696	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.731944444
-62.36827346	23.02621166	0.599231698	8.307399365	10.75	1.765918394	-39.575	48.16437531	0.45	427.6875	-57.32187653	0.042115605	664	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.738194444
-65.16042327	25.97658692	0.673294077	7.490165947	9.6	1.431633211	-36.49625015	49.61937561	0.4	437.125	-57.234375	0.058490683	632	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.744444444
-63.95828598	17.61934701	0.557071422	8.144494812	13.2	1.668481262	-37.69750061	49.11875076	0.37	522.3125	-56.25624847	NaN	576	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.75
-64.22476585	19.54144974	0.617562264	8.005322168	11.75	1.654160079	-36.76937485	48.15374908	0.45	509.625	-56.1875	NaN	552	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.756944444
-63.73963037	23.82445412	0.615930897	7.192897666	8.3	1.794903854	-36.43687439	47.64062424	0.41	444.125	-54.30625153	0.041001675	504	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.763888889
-63.64173606	18.74472373	0.587284908	8.802970195	11.9	1.810495556	-38.54437485	48.27687531	0.44	465.375	-55.734375	0.07465013	424	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.774305556
-62.494617	19.91469604	0.590774046	7.696117622	10.6	1.728866782	-34.45187531	47.98874969	0.44	462.125	-53.578125	0.063231087	344	Lateral	Right	35	mouse_20140502	Standard	HP	VD	38	0.786111111
-66.41497622	25.60333171	0.672072963	6.978379084	7.65	1.190271607	-40.00854568	40.53285294	0.54	512.7109375	-53.02896118	NaN	360	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.572916667
-67.11269354	17.82532041	0.597841062	7.749159373	8.95	1.335876402	-38.72249603	42.67586288	0.53	589.0072632	-53.41654587	0.077418304	448	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.584027778
-66.69603767	18.38254921	0.553959063	8.23721651	8.15	1.6320368	-39.21689453	40.17944946	0.56	568.2546387	-52.80007172	0.069334041	592	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.59375
-63.9709076	17.52621405	0.459770027	8.940407855	10.25	1.829352577	-38.12005997	38.62849808	0.55	429.7006226	-53.32194138	0.051342497	624	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.645833333
-63.25934591	24.23859231	0.536373129	10.47427153	7.35	1.4685025	-37.02017212	46.85140533	0.54	342.4176636	-54.28022003	0.061974586	720	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.657638889
-62.14502522	22.74672039	0.569169187	10.22801234	9.8	1.880905115	-41.40324097	42.74300385	0.54	473.0368958	-55.75121307	0.051262932	816	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.663194444
-61.98243815	22.50781286	0.546010728	8.593815253	8.95	1.887733374	-35.50340271	44.39893799	0.5	440.6872864	-53.04727173	0.064559854	912	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.673611111
-62.82182932	33.0240415	0.54573724	10.60231266	8.3	1.901149416	-34.14776993	47.19077148	0.55	294.1984253	-53.59965897	0.076176628	1008	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.684027778
-61.59414384	21.88374498	0.533631684	10.47065048	8	2.082514251	-37.83745804	49.0005188	0.53	351.5732422	-55.36668015	0.074119814	1144	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.693055556
-64.69037212	24.03659318	0.461688943	12.17322809	8.5	1.778742366	-35.47044373	48.19116745	0.51	254.5243683	-52.1897049	0.088140516	1360	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.728472222
-68.8938009	43.42525354	0.613040141	13.51229207	6.95	1.850655651	-42.47932358	42.36945648	0.47	216.0710449	-61.53752136	0.100047654	1680	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.775
-61.65435663	24.2830259	0.563003607	9.79084498	8.45	1.947613022	-34.7538681	48.79970703	0.52	363.7806396	-49.61088943	0.095933848	1304	Medial	Right	35	mouse_20140502	Standard	DG	DV	38	0.802777778
-66.73799552	14.87186165	0.55486356	8.512494213	10.3	1.734997772	-38.38937531	36.11937561	0.43	505.6875	-56.89687347	NaN	0	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.556944444
-69.1081486	24.37567353	0.674433597	7.779110513	12.05	1.678310308	-37.74312439	33.60999985	0.33	423.5	-57.328125	0.087685674	96	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.564583333
-67.79773995	21.90801841	0.488779938	8.011028882	10.6	2.129437128	-43.40999985	39.58375015	0.44	337.875	-58.67812347	0.08278483	112	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.570833333
-67.23698781	23.95095923	0.673934231	8.96381925	7.75	1.396517571	-38.27750015	36.06749954	0.45	419.875	-55.02812576	0.068077256	192	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.588888889
-63.46675955	24.37617677	0.568020819	8.207146167	10.55	2.010043721	-41.00500031	41.87437439	0.37	306.8125	-58.24687576	NaN	376	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.602083333
-66.31295169	27.18223331	0.573304722	11.24750801	10	1.839879641	-38.71624985	39.54499969	0.38	361.4375	-59.09687424	NaN	512	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.609027778
-65.55632212	19.54926172	0.602476591	8.715902857	8.55	1.464817074	-39.63249969	36.18687515	0.45	373	-57.828125	0.057264414	536	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.615277778
-64.97364504	22.94893376	0.633618715	8.991809013	13.15	1.496784725	-29.49187508	35.61875	0.35	372.875	-54.08750153	0.067940462	552	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.621527778
-66.13964472	21.72344525	0.554052051	10.4410721	9.05	1.836395734	-41.93187561	38.37749939	0.44	377.0625	-61.36562347	0.055810239	584	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.636111111
-66.02173383	24.94087214	0.559521538	10.99088507	10.2	2.077841962	-37.36687546	37.921875	0.38	285.75	-59.94374847	0.068308757	728	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.643055556
-67.054556	22.94450654	0.625284081	10.87587971	10.5	1.510379181	-38.671875	36.74750061	0.41	410.5625	-56.70000076	0.06618012	744	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.65
-63.55687751	19.02663709	0.568659335	9.713679177	11.25	1.684849066	-35.79187469	35.83625031	0.4	417.25	-55.35312653	0.067997593	912	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.661805556
-68.37448285	24.8118563	0.602164814	10.92123567	8.35	1.593615402	-36.92312469	38.86875	0.42	373.5	-57.64687347	0.055567617	1008	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.66875
-69.65412016	28.73927074	0.680575575	10.33162516	8.55	1.511521241	-40.70062561	38.63625031	0.5	352.1875	-56.84999847	NaN	1048	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.675
-64.20066554	25.07875746	0.652094645	13.73634139	9.3	1.738235424	-38.09999924	38.99499969	0.43	309.375	-56.05937576	0.054422823	1096	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.681944444
-68.32480131	39.08316568	0.667688996	17.70249508	7.5	1.59777318	-38.60062485	44.146875	0.41	217.5	-58.81874847	0.08795901	1456	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.699305556
-67.21689472	31.38354165	0.617360054	9.367403753	9.35	1.939371795	-29.41374969	38.80562515	0.31	287.625	-56.90937424	0.106074599	1536	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.705555556
-67.09628358	33.44627462	0.651945405	12.95712321	6.55	2.084122496	-34.76187515	38.58375015	0.41	240.625	-57.62812424	0.08550559	1600	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.7125
-67.79377107	36.35651594	0.646328995	14.71447232	7.1	1.624889327	-35.51875	40.34562531	0.46	235.9375	-56.61562347	0.105001083	1736	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.734722222
-66.66619328	35.78465833	0.629793469	14.43842975	7.55	1.35124299	-35.56312561	36.08187561	0.41	205.1875	-58.86875153	0.09177147	1840	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.743055556
